id,Date,Longitude,Latitude,Route,Operator,Type,Registration,Aboard,Fatalities,weather,terrain,sabotage,unknown,mechanical,human,pilot,flt_src,flt_dest,src_lon,src_lat,dest_lon,dest_lat
420,12/15/1936,-111.900719,40.756095,Burbank - Las Vegas - Salt Lake City,Western Air Express,Boeing 247D,NC13370,7,7,0,0,0,0,0,0,0,Burbank,Salt Lake City,-118.325855,34.181648,-111.890431,40.767013
422,12/19/1936,-74.880639,41.320051,"Miami, FL - Charleston, SC - Newark, NJ",Eastern Air Lines,Douglas DC-2-112,NC13732,14,14,1,0,0,0,0,0,1,"Miami, FL","Newark, NJ",-80.193659,25.774266,-74.172367,40.735657
425,12/27/1936,-118.489037,34.36811,Oakland - San Francisco - Los Angeles,United Air Lines,Boeing 247-D,NC13355,12,12,1,0,0,0,0,0,1,Oakland,Los Angeles,-122.271356,37.804456,-118.244476,34.054935
426,1/12/1937,-118.489037,34.36811,Salt Lake City - Burbank,Western Air Express,Boeing 247B,NC13315,13,5,1,0,0,0,0,0,0,Salt Lake City,Burbank,-111.890431,40.767013,-118.325855,34.181648
427,01/26/1937,-0.64167,35.69111,Belgian Congo - Brussels,Sabena,Sabca S-73,OO-AGR,12,12,0,0,0,0,0,0,0,Belgian Congo,Brussels,-100.445882,39.78373,4.351697,50.846557
428,2/09/1937,-117.885359,35.187133,Los Angeles - San Francisco - Oakland,United Air Lines,Douglas DC-3A,NC16073,11,11,0,0,0,0,0,0,0,Los Angeles,Oakland,-118.244476,34.054935,-122.271356,37.804456
429,02/19/1937,145,-20,Brisbane - Sidney,Airlines of Australia,Stinson Model A,VH-UHH,7,5,0,0,0,1,0,0,0,Brisbane,Sidney,153.023499,-27.468968,-104.155973,47.716735
430,3/12/1937,-16.57803,13.45274,"Las Palmas, Canary Islands - Bathhurst, Gambia",Deutsche Lufthansa,Heinkel He-111V2,D-ALIX,4,4,0,0,0,0,0,0,0,"Las Palmas, Canary Islands","Bathhurst, Gambia",-15.435051,28.12878,-100.445882,39.78373
431,03/24/1937,4.95262,46.72147,"Southhampton, England - Alexandria, Egypt",Imperial Airways,Short  S-23 (flying boat),G-ADVA,6,5,0,0,0,0,0,0,0,"Southhampton, England","Alexandria, Egypt",-100.445882,39.78373,29.894378,31.199004
432,03/25/1937,-76.724573,40.193562,Newark - Camden - Pittsburg,Trans Continental and Western Air,Douglas DC-2-112,NC13730,13,13,0,0,0,0,0,0,0,Newark,Pittsburg,-74.172367,40.735657,-79.990086,40.441694
434,5/06/1937,-74.31126,40.01456,Frankfurt - Lakehurst N.J.,Deutsche Zeppelin Reederei,Zeppelin LZ-129,D-LZ-129,97,35,0,0,0,0,0,0,0,Frankfurt,Lakehurst N.J.,8.682092,50.110644,-74.311257,40.014561
436,7/02/1937,140,-5,Lae - Howland Island,Private - Purdue Reasearch Foundation,Lockheed 10E Electra,NR16020,2,2,0,0,0,0,0,0,0,Lae,Howland Island,147.002109,-6.73259,-176.61687,0.807515
437,07/28/1937,4.23454,50.73385,Amsterdam - Paris,KLM Royal Dutch Airlines,Douglas DC-2-115L,PH-ALF,15,15,0,0,0,0,0,0,0,Amsterdam,Paris,4.897976,52.37454,2.351499,48.85661
438,8/02/1937,31.35,21.8,"Rome, Italy - Kartoum",Ala Littoria,Savoia-Marchetti SM73,I-SUSA,9,9,0,0,0,0,0,0,0,"Rome, Italy",Kartoum,12.485338,41.894802,32.53565,15.593325
439,8/03/1937,-79.90444,9.35222,"Santiago, Chili - Cristobal, Panama",Pan American Grace Airways,Sikorsky S-43,NC15065,14,14,0,0,0,0,0,0,0,"Santiago, Chili","Cristobal, Panama",-70.650445,-33.437797,-79.904559,9.353002
440,8/08/1937,114.67035,22.61667,Canton - Shanghi,China National Aviation Corporation,Sikorsky S-43,,11,3,0,0,0,0,0,0,0,Canton,Shanghi,-81.378444,40.798952,-100.445882,39.78373
441,8/10/1937,-81.047652,29.194,Chicago - Daytona,Eastern Air Lines,Douglas DC-2,NC-13739,9,4,0,0,0,0,0,0,0,Chicago,Daytona,-87.624421,41.875555,-122.141976,47.638012
442,08/23/1937,-66.33563,-33.29501,Mendosa - Cordoba,Pan American Grace Airways,Douglas DC-2,NC14298,3,3,1,0,0,0,0,0,0,Mendosa,Cordoba,-122.466561,37.748159,-74.122301,11.019387
445,10/01/1937,23.67711,37.9372,"Alexandria, Egypt  - Athens, Greece",Imperial Airways,Short Empire Flying Boat,G-ADVC,14,2,1,0,0,0,0,0,0,"Alexandria, Egypt","Athens, Greece",29.894378,31.199004,23.727984,37.984149
447,10/17/1937,-104.842785,41.176992,Cheyenne - Salt Lake City,United Air Lines,Douglas DC-3,NC16074,19,19,1,1,0,0,0,0,0,Cheyenne,Salt Lake City,-104.820246,41.139981,-111.890431,40.767013
448,11/12/1937,8.47955,49.49671,Berlin - Mannheim,Deutsche Lufthansa,Heinkel He-111,D-AXAV,12,10,0,0,0,0,0,0,0,Berlin,Mannheim,13.38886,52.517037,8.467236,49.489591
449,11/16/1937,2.91185,51.22339,Cologne - Brussels - London,Sabena,Junkers JU-52/3m,OO-AUB,11,11,0,0,0,1,0,0,0,Cologne,London,6.959974,50.938361,-0.127647,51.507322
451,12/05/1937,12.83333,42.83333,India - London,Imperial Airways,Short Empire Flying Boat,G-ADUZ,19,2,0,0,0,0,0,0,0,India,London,78.667743,22.351115,-0.127647,51.507322
453,12/24/1937,13.55616,49.14289,Bucharest - Vienna - Prague - Paris,Air France,Wibault 283-T12,F-AMYD,3,3,0,1,0,0,0,0,1,Bucharest,Paris,26.10272,44.436141,2.351499,48.85661
454,1/04/1938,8.67185,50.11035,"Milan, Italy - Frankfurt, Germany",Deutsche Lufthansa,Junkers JU-52/3m,D-ABUR,6,6,0,0,0,0,0,0,0,"Milan, Italy","Frankfurt, Germany",9.190498,45.466797,8.682092,50.110644
455,1/10/1938,-110.898799,45.82641,Seattle - Billings - Chicago,Northwest Orient Airlines,Lockheed 14H Super Electra,NC-17388,10,10,0,0,0,0,0,0,0,Seattle,Chicago,-122.330062,47.603832,-87.624421,41.875555
456,1/11/1938,-124.18645,40.81874,Honolulu - Pago Pago - Auckland,Pan American World Airways,Sikorsky S-42 (flying boat),NC16734,7,7,0,0,0,0,0,0,0,Honolulu,Auckland,-157.855676,21.304547,174.765551,-36.853466
457,1/12/1938,-83.64988,47.01676,Sioux Lookout - Hudson,General Airways,Stinson Reliant,CF-BEI,1,1,0,0,0,0,0,0,0,Sioux Lookout,Hudson,-92.196243,50.113455,-74.055073,40.738164
459,2/05/1938,32.41229,67.162,Moscow - Murmansk,TsAGI,V6 (airship),CCCP-V6,19,13,1,0,0,0,0,0,0,Moscow,Murmansk,37.617661,55.750718,33.07497,68.970665
460,2/09/1938,5.38107,43.29695,"Marseille, France - Ajaccio, Corsica",Air France,Lioré-et-Olivier H-242,F-ANPB,12,8,0,0,0,0,0,0,0,"Marseille, France","Ajaccio, Corsica",5.369953,43.296174,8.737603,41.926399
462,02/22/1938,2.1,49.05,"Berlin, Germany - Paris, France",Deutsche Lufthansa,Junkers JU.52,D-APAR,3,3,1,0,0,0,0,0,0,"Berlin, Germany","Paris, France",13.38886,52.517037,2.351499,48.85661
463,3/01/1938,-119.65627,37.53688,San Francisco - Burbank,Trans Continental and Western Air,Douglas DC-2-112,NC13789,9,9,1,1,0,0,0,0,1,San Francisco,Burbank,-122.419236,37.779281,-118.325855,34.181648
464,3/07/1938,78.45815,25.67249,"Hanoi, Vietnam - Paris, France",Air France,Potez 621,F-ANQR,7,7,0,0,0,0,0,0,0,"Hanoi, Vietnam","Paris, France",105.85247,21.02921,2.351499,48.85661
467,5/05/1938,-102,23,Mexico City - Juarez,Lineas Aéreas Mineras,Lockheed Vega 5B,XA-BFR,6,1,0,0,0,0,0,0,0,Mexico City,Juarez,-99.133342,19.432601,-103.735771,19.221262
469,05/16/1938,-118.540086,34.411385,"Burbank,- St. Paul",Northwest Orient Airlines,Lockheed 14-H2 Super Electra,NC17394,9,9,0,0,0,0,0,0,0,"Burbank,",St. Paul,-118.325855,34.181648,-93.101503,44.950404
471,05/24/1938,-81.556235,41.520052,Newark - Cleveland - Chicago,United Air Lines,Douglas DST-A-207A,NC18108,10,10,0,0,0,0,0,0,1,Newark,Chicago,-74.172367,40.735657,-87.624421,41.875555
476,7/08/1938,-108.387392,45.686966,Seattle - Chicago,Northwest Orient Airlines,Lockheed 14 Super Electra,NC17383,10,10,0,1,0,0,0,0,1,Seattle,Chicago,-122.330062,47.603832,-87.624421,41.875555
477,07/14/1938,9,40,Cagliari - Rome,Ala Littoria,Savoia Marchetti S-66,I-VOLO,20,20,0,0,0,0,0,0,0,Cagliari,Rome,9.112851,39.216953,12.485338,41.894802
478,07/22/1938,25,46,"Warsaw, Poland - Bucharest, Romania",LOT Polish Airlines,Lockheed 14H Super Electra,SP-BNG,14,14,0,0,0,0,0,0,0,"Warsaw, Poland","Bucharest, Romania",21.006727,52.231924,26.10272,44.436141
480,07/27/1938,34.76171,-0.10221,Kisumu - Alexandria,Imperial Airways,Armstrong-Withworth Atlanta,G-ABTG,4,4,0,0,0,0,0,0,0,Kisumu,Alexandria,34.754176,-0.102911,29.894378,31.199004
481,07/29/1938,144.732,13.481,Alameda - Manila,Pan American World Airways,Martin M-130 (flying boat),NC14714,15,15,0,0,0,0,0,0,0,Alameda,Manila,-122.241635,37.765208,120.97997,14.590622
484,08/13/1938,10.13489,54.32133,"Prague - Paris, France",CSA Czech Airlines,Savoia-Marchetti SM73,OK-BAG,17,16,1,0,0,0,0,0,0,Prague,"Paris, France",14.421254,50.087465,2.351499,48.85661
485,08/15/1938,-70.1,-10.66667,Guanabara - Victoria,Syndicato Condor,Junkers JU-52/3m,PP-CAT,9,9,0,0,0,0,0,0,0,Guanabara,Victoria,-47.065556,-22.888889,144.678005,-36.59861
488,08/24/1938,105,35,Hong Kong - Chungking,China National Aviation Corporation,Douglas DC-2,32,17,14,0,0,1,0,0,0,0,Hong Kong,Chungking,114.184916,22.350627,106.549282,29.558571
492,10/10/1938,8.10619,51.57558,Brussells - Berlin,Sabena,Savbia-Marchetti  S-73P,OO-AGT,20,20,1,0,0,0,0,0,0,Brussells,Berlin,-90.879022,39.050882,13.38886,52.517037
493,10/25/1938,145.36667,-37.83333,Adelaide - Melbourne,Australian National Airways,Douglas DC-2-112,VH-UYC,18,18,0,0,0,0,0,0,0,Adelaide,Melbourne,138.599899,-34.927428,144.963161,-37.814218
495,11/04/1938,-2.11667,49.21667,Channel Islands - Southhampton,Jersey Airways,de Havilland DH-86,G-ACZN,14,14,0,0,0,0,0,0,0,Channel Islands,Southhampton,-145.799667,60.616794,-64.822548,32.258351
496,11/14/1938,4.88969,52.37403,Berlin-Amsterdam,KLM Royal Dutch Airlines,Douglas DC-3,PH-ARY,19,6,0,0,0,0,0,0,0,Berlin,Amsterdam,13.38886,52.517037,4.897976,52.37454
497,11/18/1938,-104.6178,50.45008,Winnipeg - Regina - Vancouver,Trans Canada Air Lines,Lockheed 14 Electra,CF-TCL,2,2,0,0,0,0,0,0,0,Winnipeg,Vancouver,-97.168579,49.884017,-123.113953,49.260872
500,11/29/1938,-118.546975,34.148787,Medford - Oakland,United Air Lines,Douglas DC 3-A-SB-3-G-14,NC16066,7,7,0,0,1,0,0,0,0,Medford,Oakland,-122.87186,42.326418,-122.271356,37.804456
504,1/07/1939,2.3488,48.85341,Zurich - Geneva - Paris,Swissair,Douglas DC-2-115B,HB-ITA,9,5,0,0,0,0,0,0,0,Zurich,Paris,8.542322,47.372396,2.351499,48.85661
505,01/13/1939,-105.795343,46.447808,Chicago - Seattle,Northwest Orient Airlines,Lockheed 14-H Super Electra,NC17389,4,4,0,0,0,0,0,0,0,Chicago,Seattle,-87.624421,41.875555,-122.330062,47.603832
507,01/18/1939,132.26347,-14.46517,Katherine - Adelaide,Guinea Airways,Lockheed 14 Electra,VH-ABI,4,4,0,0,0,0,0,0,0,Katherine,Adelaide,132.263106,-14.465665,138.599899,-34.927428
508,01/21/1939,-64.75,32.33333,New York City - Bermuda,Imperial Airways,Short S-23 (flying boat),G-ADUU,13,3,0,0,0,0,0,0,0,New York City,Bermuda,-73.986614,40.730646,-64.760358,32.301822
515,03/26/1939,-97.562817,35.491608,Chicago - Dallas,Braniff Airlines,Douglas DC-2-112,NC13727,12,8,0,0,0,0,0,0,0,Chicago,Dallas,-87.624421,41.875555,-96.796856,32.776272
518,5/02/1939,-7.99994,31.63416,"Casablanca, Morocco - Dakar, Senegal",Air France,Dewoitine D-338,F-ARIC,9,9,0,0,0,0,0,0,0,"Casablanca, Morocco","Dakar, Senegal",-7.618777,33.595063,-17.447938,14.693425
521,07/20/1939,8.01427,47.00016,"Vienna, Austria - Zurich, Switzerland",Swissair,Junkers JU86 Z-2,HB-IXA,6,6,0,0,0,0,0,0,0,"Vienna, Austria","Zurich, Switzerland",16.372504,48.208354,8.542322,47.372396
522,8/04/1939,2.15899,41.38879,"Toulouse, France - Casablanca, Morocco",Deutsche Lufthansa,Junkers JU-52/3m,D-AUJG,7,7,1,0,0,0,0,0,0,"Toulouse, France","Casablanca, Morocco",1.444247,43.604462,-7.618777,33.595063
523,08/13/1939,-55,-10,Miami - Rio de Janerio,Pan American World Airways,Sikorsky S43 (flying boat),NC16933,16,14,0,0,0,0,0,0,1,Miami,Rio de Janerio,-80.193659,25.774266,-75.978176,36.790283
524,08/15/1939,12.56553,55.67594,London - Hamburg - Copenhagen,British Airways,Lockheed 10 Electra,G-ASEY,6,5,0,0,0,0,0,0,0,London,Copenhagen,-0.127647,51.507322,12.570072,55.686724
526,08/30/1939,9.73322,52.37052,Berlin - Hanover - Cologne - London,Deutsche Lufthansa,Junkers JU-52/3m,D-AFOP,7,7,1,1,0,0,0,0,1,Berlin,London,13.38886,52.517037,-0.127647,51.507322
527,09/26/1939,-72.41425,40.93288,Stockholm - Amsterdam,KLM Royal Dutch Airlines,Douglas DC-3,PH-ASM,NA,1,0,0,0,0,0,0,0,Stockholm,Amsterdam,18.071094,59.325117,4.897976,52.37454
529,12/18/1939,-5.3667,36.1833,Alcante - Morocco,Iberia Airlines,Junkers JU-52,M-CABA,10,10,0,0,1,0,0,0,0,Alcante,Morocco,120.857957,14.408129,-7.336604,31.172819
530,12/21/1939,14.48861,35.85889,Egypt - England,Imperial Airways,Lockheed 14 Super Electra,G-AFYU,11,5,0,0,0,0,0,0,0,Egypt,England,29.267547,26.254049,-0.54024,52.795479
531,12/24/1939,-9.77,31.5125,Rome - Rio de Janerio,Linee Aeree Italiane,Savoia-Marchetti SM83,I-ARPA,7,7,0,0,0,0,0,0,0,Rome,Rio de Janerio,12.485338,41.894802,-75.978176,36.790283
534,04/22/1940,-4.6,56.08333,"Perth, Scotland - London, England",British Overseas Airways,Lockheed 14 Super Electra,G-AFKD,3,3,0,0,0,1,0,0,0,"Perth, Scotland","London, England",-3.434533,56.39564,-0.127647,51.507322
536,06/14/1940,26,59,"Tallinn, Estonia - Helsinki, Finland",Aero O-Y,Junkers JU-52/3mge,OH-ALL,9,9,0,0,1,0,0,0,0,"Tallinn, Estonia","Helsinki, Finland",24.745369,59.437216,24.942568,60.167409
539,08/13/1940,149.12807,-35.28346,Melbourne - Canberra,Military - Royal Australian Air Force,Lockheed Hudson A16-97,,10,10,0,0,0,0,0,0,0,Melbourne,Canberra,144.963161,-37.814218,149.101268,-35.297591
541,08/31/1940,-77.659636,39.220432,Washington D.C. - Detroit,Pennsylvania Central Airlines,Douglas DC-3,NC21789,25,25,1,0,0,0,0,0,0,Washington D.C.,Detroit,-77.036646,38.894955,-83.056737,42.348664
542,10/29/1940,119.39083,36.85361,Chungking - Kunming,China National Aviation Corporation,Douglas DC-2,NC14297,14,9,0,0,0,0,0,0,0,Chungking,Kunming,106.549282,29.558571,102.714338,25.043798
544,11/04/1940,-111.889651,40.929547,Oakland - Salt Lake City,United Air Lines,Douglas DC-3,NC16086,10,10,0,0,0,0,0,0,1,Oakland,Salt Lake City,-122.271356,37.804456,-111.890431,40.767013
546,11/09/1940,-43.2075,-22.90278,Rio de Janeiro - Sao Paulo,,,,18,18,0,0,0,0,0,0,0,Rio de Janeiro,Sao Paulo,-42.419415,-22.275276,-49.023235,-21.954981
548,12/04/1940,-87.650052,41.850033,New York City - Chicago,United Air Lines,Douglas DC-3A,NC25678,16,10,0,1,0,0,0,0,1,New York City,Chicago,-73.986614,40.730646,-87.624421,41.875555
552,01/23/1941,-90.81402,38.41477,"Kansas City, MO - New York",Trans Continental and Western Air,Douglas DC-3-3,NC17315,13,2,1,1,0,0,0,0,1,"Kansas City, MO",New York,-94.578142,39.100105,-73.986614,40.730646
554,02/26/1941,-84.47405,33.844371,New York City -  Washington D.C. - Atlanta - Brownsville,Eastern Air Lines,Douglas DC-3,NC28394,16,9,1,0,0,0,0,0,1,New York City,Brownsville,-73.986614,40.730646,-97.489086,25.914026
557,06/19/1941,26.10626,44.43225,"Bucharest , Romania- Sofia, Bulgaria",LARES,Douglas DC-3,YR-PIF,15,15,0,0,0,0,0,0,0,"Bucharest , Romania","Sofia, Bulgaria",26.10272,44.436141,23.322179,42.697863
561,08/18/1941,-46.63611,-23.5475,Porto Alegre - Rio de Janera,Panair do Brasil,Lockheed 18 LodeStar,PP-PBD,12,8,0,0,0,0,0,0,0,Porto Alegre,Rio de Janera,-51.230377,-30.0325,2.554038,39.619475
564,10/03/1941,-66.10572,18.46633,Miami - Buenos Aires,Pan American World Airways,Sikorsky S-42B (flying boat),NC15376,15,2,0,0,1,0,0,0,0,Miami,Buenos Aires,-80.193659,25.774266,-58.437076,-34.607562
566,10/30/1941,-96.735563,46.842028,Minneapolis - Fargo,Northwest Orient Airlines,Douglas DC-3,NC21712,15,14,0,0,0,0,0,0,1,Minneapolis,Fargo,-93.265469,44.9773,-96.789821,46.877229
567,10/30/1941,-81.18038,42.77361,New York - Buffalo - Chicago - Detroit,American Airlines,Douglas DC-3,NC25663,20,20,0,0,0,1,0,0,0,New York,Detroit,-73.986614,40.730646,-83.056737,42.348664
569,01/16/1942,-115.206969,36.301068,Las Vegas - Los Angeles,Trans Continental and Western Air,Douglas DC-3,NC1946,22,22,1,1,0,0,0,0,0,Las Vegas,Los Angeles,-115.149225,36.166286,-118.244476,34.054935
582,04/21/1942,131.83295,-13.82077,Brisbane - Bachelor Field,Guinea Airways Limited,Lockheed 14 Electra,VH-ADY,12,12,0,0,0,1,0,0,0,Brisbane,Bachelor Field,153.023499,-27.468968,-87.415257,31.023514
583,5/01/1942,-111.900719,40.756095,San Francisco - New York City,United Air Lines,Douglas DST-A-207A,NC18146,17,17,0,1,0,0,0,0,0,San Francisco,New York City,-122.419236,37.779281,-73.986614,40.730646
584,5/12/1942,-105.795343,46.447808,Chicago - Seattle,Northwest Orient Airlines,Douglas DC-3-A-269,NC 21714,14,3,1,0,0,0,0,0,1,Chicago,Seattle,-87.624421,41.875555,-122.330062,47.603832
585,7/01/1942,-81.64372,37.42234,"Battle Creek - Florence, SC",Military - U.S. Army Air Forces,Douglas C-49E,42-56093,21,21,0,0,0,0,0,0,0,Battle Creek,"Florence, SC",-85.182427,42.319255,-79.767166,34.198444
595,10/01/1942,-66.35795,18.07996,Caomo - San Juan,Military - U.S. Army Air Forces,Douglas C-39-DO  (DC-2),38-524,22,22,0,0,0,0,0,0,0,Caomo,San Juan,-100.445882,39.78373,-66.05344,18.384239
596,10/03/1942,-55.34819,49.14994,"New York - Botwood - Foynes, Ireland",American Export Airlines,Sirkorsky 44A (flying boat),NC41880,37,11,0,0,0,0,0,0,0,New York,"Foynes, Ireland",-73.986614,40.730646,-9.110951,52.611141
598,10/23/1942,-117.885359,35.187133,Palm Springs - New York City,American Airlines / Military - USAF,Douglas DC-3 / Boeing B-34,NC16017,13,12,0,0,0,1,0,0,1,Palm Springs,New York City,-116.540303,33.824627,-73.986614,40.730646
600,12/15/1942,-112.092996,40.262171,Salt Lake - Las Vegas - Burbank,Western Airlines,Douglas DC-3A,NC16060,19,17,0,0,0,0,0,0,0,Salt Lake,Burbank,-111.910312,40.66323,-118.325855,34.181648
604,01/18/1943,-93.735576,41.617753,"Accra, Ghana - Natal, Brazil",Military - U.S. Army Air Forces,Consolidated C-87,41-1708,26,26,0,0,0,0,0,0,0,"Accra, Ghana","Natal, Brazil",-0.205744,5.560014,-35.20809,-5.805398
605,01/21/1943,-123.20778,39.15017,Hawaii - San Francisco,Pan American World Airways,Martin M-130 (flying boat),NC14715,19,19,1,0,0,0,0,0,0,Hawaii,San Francisco,-157.975203,21.216044,-122.419236,37.779281
606,01/22/1943,-73.86142,-15.73948,"Santiago, Chili - Arequipa, Peru - Lima, Peru",Pan American Grace Airlines,Douglas DC-3A,NC33645,15,14,0,1,0,0,0,0,1,"Santiago, Chili","Lima, Peru",-70.650445,-33.437797,-77.036526,-12.062106
609,02/22/1943,-9.13333,38.71667,New York City - Lisbon,Pan American World Airways,Boeing B-314 (flying boat),NC18603,39,25,0,0,0,0,0,0,0,New York City,Lisbon,-73.986614,40.730646,-9.136592,38.707751
610,3/11/1943,105,35,Kunming - Assam,China National Aviation Corporation,Douglas C-53,53,3,3,0,0,0,0,0,0,0,Kunming,Assam,102.714338,25.043798,93.25513,26.407384
611,03/13/1943,105,35,Kunming - Dinjan,China National Aviation Corporation,Douglas C-53,49,3,3,0,0,0,0,0,0,0,Kunming,Dinjan,102.714338,25.043798,-100.445882,39.78373
614,6/01/1943,2,46,Lisbon - London,British Overseas Airways,Douglas DC-3,G-AGBB,17,17,0,0,1,0,0,0,0,Lisbon,London,-9.136592,38.707751,-0.127647,51.507322
615,6/07/1943,-79.18309,34.81516,Pope Field - Maxton,Military - U.S. Army Air Forces,Douglas C-47A-DL,42-23512,20,20,0,0,0,0,0,0,0,Pope Field,Maxton,-79.014043,35.173367,-79.348932,34.735162
620,07/28/1943,-10.24972,52.27417,Lisbon - Foynes - Poole,British Overseas Airways,Short Sunderland 3 (flying boat),G-AGES,25,12,0,0,0,1,0,0,0,Lisbon,Poole,-9.136592,38.707751,-1.953774,50.740181
621,07/28/1943,-86.353324,36.785319,Cleveland - Memphis,American Airlines,Douglas DC-3,NC16014,22,20,0,0,1,0,0,0,0,Cleveland,Memphis,-81.693445,41.505161,-90.051628,35.149022
623,8/07/1943,146.8057,-19.26639,Townsville - Brisbane,Military - U.S. Air Force,Douglas C-47-DL,41-7733,27,27,0,0,0,0,0,0,0,Townsville,Brisbane,146.823954,-19.256939,153.023499,-27.468968
629,10/15/1943,-82.672931,36.277326,Nashville - Memphis,American Airlines,Douglas DC3-G102,NC16088,15,15,0,0,0,0,0,0,0,Nashville,Memphis,-86.774353,36.16223,-90.051628,35.149022
639,12/29/1943,-111.95466,40.70495,Wendover Field - Pocatello AAB,Military - U.S. Army Air Forces / Military - U.S. Army Air Forces,Consolidated B-24 / Consolidated B-24,42-7183/42-7408,25,25,0,0,0,0,0,0,1,Wendover Field,Pocatello AAB,-80.909381,35.784486,-100.445882,39.78373
641,2/10/1944,-89.990415,35.169255,Little Rock - Memphis,American Airlines,Douglas DC-3,NC21767,24,24,0,0,0,0,0,0,0,Little Rock,Memphis,-92.289595,34.746481,-90.051628,35.149022
644,03/22/1944,140,-5,Port Moreaby - Nadzab,Military - U.S. Army,Consolidated B-24 Liberator,,21,21,0,0,0,0,0,0,0,Port Moreaby,Nadzab,-100.445882,39.78373,116.31528,-31.244
645,4/06/1944,-165.40639,64.50111,Nome - Fairbanks,Pan American World Airways,Pilgrim 100B,NC742N,6,6,1,0,0,0,0,0,0,Nome,Fairbanks,-165.398799,64.498992,-147.716675,64.837845
648,04/25/1944,-73.58781,45.50884,"Montreal, Canada - European air base",Military - Royal Air Force,Consolidated Liberator,,16,16,0,0,0,0,0,0,0,"Montreal, Canada",European air base,-73.610364,45.497216,-100.445882,39.78373
649,05/26/1944,105,35,Calcutta - Dinjan,China National Aviation Corporation,Douglas C-47,82,12,12,0,0,0,0,0,0,0,Calcutta,Dinjan,-80.576459,40.673397,-100.445882,39.78373
654,6/08/1944,102.71833,25.03889,Dijan - Kunming,China National Aviation Corporation,Douglas C-47,85,6,6,0,0,0,0,0,0,0,Dijan,Kunming,-100.445882,39.78373,102.714338,25.043798
655,06/18/1944,110.28639,25.28194,"Kunming - Chungking,",China National Aviation Corporation,Douglas C-47,71,4,2,0,0,0,0,0,0,0,Kunming,"Chungking,",102.714338,25.043798,106.549282,29.558571
657,07/26/1944,-28.6731465,-14.5994134,"England - Long Island, N.Y.",Military - U.S. Army Air Forces,Douglas C-54A-DO (DC-4),42-107470,26,26,0,0,0,0,0,0,0,England,"Long Island, N.Y.",-0.54024,52.795479,-73.099228,40.851782
658,07/27/1944,-4.9546277,54.7234041,Bristol - Preswick,Military - U.S. Army Air Forces,Douglas C-47A-DK,42-93038,22,22,0,0,0,0,0,0,0,Bristol,Preswick,-2.597298,51.453802,-81.399792,31.152633
660,8/03/1944,-99.09676,42.96361,"Bruning, NB - Pierre, SD",Military - U.S. Army Air Forces,Douglas C-47A-DL,42-23652,28,28,1,0,0,0,0,0,0,"Bruning, NB","Pierre, SD",5.366706,51.711105,-100.351185,44.368305
661,8/08/1944,-80.82056,22.7275,Antilla - Miami,Pan American World Airways,Sikorsky S-42 (flying boat),NC823M,31,17,0,0,0,0,0,0,0,Antilla,Miami,-72.572818,-13.645607,-80.193659,25.774266
667,9/07/1944,145.37421,-16.46005,Merauke -- Cairns,Military - Royal Netherlands East Indies Air Force,C-47 Dakota DT-941,VH-RDK,20,20,0,0,0,0,0,0,0,Merauke,Cairns,140.395582,-8.490277,145.771901,-16.920496
668,09/18/1944,-150.00028,64.00028,"Elmindorf AFB, Anchorage - Ladd Field, Fairbanks",U. S. Air Force,Douglas C-47A-90-DL,43-15738,19,19,1,0,0,0,0,0,0,"Elmindorf AFB, Anchorage","Ladd Field, Fairbanks",-100.445882,39.78373,-100.445882,39.78373
